Zone,sZip,cZip,CarrierName,Weight,charge_display,estimated_display,Savings
3,48507,41048,FEDEX,2,$14.05 ,$8.11 ,$5.94 
3,41048,60090,FEDEX,4,$16.11 ,$10.44 ,$5.67 
3,41048,15022,FEDEX,7,$13.97 ,$10.43 ,$3.54 
3,41048,49007,FEDEX,2,$17.76 ,$9.40 ,$8.36 
3,41048,49053,FEDEX,2,$16.13 ,$8.73 ,$7.40 
3,41048,62959,FEDEX,1,$14.03 ,$8.11 ,$5.92 
2,46256,41048,FEDEX,2,$13.46 ,$8.11 ,$5.35 
3,37122,41048,FEDEX,6,$23.29 ,$9.25 ,$14.04 
3,41048,37355,FEDEX,1,$14.15 ,$8.11 ,$6.04 
2,41048,45242,FEDEX,4,$16.13 ,$8.53 ,$7.60 
3,41048,37830,FEDEX,2,$22.80 ,$8.62 ,$14.18 
3,41048,60191,FEDEX,3,$12.62 ,$8.11 ,$4.51 
3,41048,48324,FEDEX,2,$20.76 ,$8.11 ,$12.65 
2,41048,25705,FEDEX,5,$12.64 ,$11.10 ,$1.54 
2,41048,45216,FEDEX,2,$12.62 ,$8.11 ,$4.51 
3,41048,24153,FEDEX,1,$12.62 ,$8.11 ,$4.51 
3,41048,27103,FEDEX,2,$12.64 ,$8.61 ,$4.03 
2,41048,41073,FEDEX,2,$17.76 ,$8.11 ,$9.65 
2,41048,45213,FEDEX,9,$12.64 ,$8.11 ,$4.53 
2,41048,45213,FEDEX,9,$12.64 ,$8.11 ,$4.53 
3,37932,37207,FEDEX,21,$33.37 ,$29.21 ,$4.16 
2,11430,10017,FEDEX,4,$21.46 ,$8.98 ,$12.48 
3,41048,27101,FEDEX,3,$16.11 ,$8.11 ,$8.00 
2,41048,45214,FEDEX,8,$12.64 ,$8.72 ,$3.92 
3,41048,49424,FEDEX,2,$14.05 ,$8.11 ,$5.94 
3,41048,63129,FEDEX,4,$16.11 ,$11.76 ,$4.35 
3,54942,60632,FEDEX,29,$31.77 ,$15.68 ,$16.09 
3,41048,24112,FEDEX,3,$14.13 ,$13.58 ,$0.55 
3,41048,41048,FEDEX,1,$14.68 ,$8.11 ,$6.57 
3,53144,41048,FEDEX,13,$23.52 ,$11.42 ,$12.10 
2,41048,43206,FEDEX,2,$16.90 ,$8.11 ,$8.79 
3,41048,28721,FEDEX,3,$14.15 ,$8.11 ,$6.04 
3,41048,53209,FEDEX,2,$12.64 ,$8.11 ,$4.53 
3,41048,37135,FEDEX,1,$12.64 ,$8.11 ,$4.53 
3,41048,62557,FEDEX,6,$14.52 ,$8.27 ,$6.25 
3,41048,44135,FEDEX,6,$12.64 ,$8.45 ,$4.19 
3,41048,37203,FEDEX,2,$12.62 ,$8.11 ,$4.51 
3,41048,53233,FEDEX,2,$12.64 ,$11.55 ,$1.09 
3,41048,37013,FEDEX,52.3,$127.13 ,$105.19 ,$21.94 
3,41048,60654,FEDEX,1,$14.13 ,$8.11 ,$6.02 
2,41048,46219,FEDEX,2,$12.64 ,$8.11 ,$4.53 
3,41048,60517,FEDEX,2,$12.64 ,$8.11 ,$4.53 
3,41048,60188,FEDEX,10,$28.24 ,$22.74 ,$5.50 
3,41048,37130,FEDEX,3,$23.05 ,$12.64 ,$10.41 
3,37932,37207,FEDEX,21,$33.37 ,$29.21 ,$4.16 
3,41048,24060,FEDEX,2,$12.62 ,$8.11 ,$4.51 
2,41048,47805,FEDEX,5,$23.81 ,$16.04 ,$7.77 
3,41048,60614,FEDEX,3,$12.62 ,$9.18 ,$3.44 
2,41048,43824,FEDEX,2,$14.52 ,$8.11 ,$6.41 
3,41048,37203,FEDEX,2,$12.64 ,$8.11 ,$4.53 
2,41048,47805,FEDEX,5,$23.81 ,$16.04 ,$7.77 
3,41048,62526,FEDEX,10,$41.71 ,$23.43 ,$18.28 
2,41048,45213,FEDEX,9,$12.64 ,$8.11 ,$4.53 
3,41048,49445,FEDEX,1,$14.13 ,$8.11 ,$6.02 
3,37932,37207,FEDEX,21,$33.37 ,$29.21 ,$4.16 
3,41048,48313,FEDEX,2,$12.64 ,$10.48 ,$2.16 
2,41048,41048,FEDEX,3,$12.62 ,$9.40 ,$3.22 
3,41048,61875,FEDEX,6,$27.49 ,$22.68 ,$4.81 
3,41048,44718,FEDEX,5,$17.08 ,$11.25 ,$5.83 
2,41048,29607,FEDEX,2.6,$13.15 ,$11.54 ,$1.61 
2,41048,41014,FEDEX,0,$21.67 ,$8.11 ,$13.56 
3,41048,15139,FEDEX,5,$27.29 ,$18.02 ,$9.27 
3,41048,60804,FEDEX,1,$13.40 ,$8.11 ,$5.29 
3,41048,60143,FEDEX,12,$25.08 ,$21.96 ,$3.12 
3,41048,48375,FEDEX,1,$12.64 ,$8.11 ,$4.53 
2,41048,40243,FEDEX,6,$22.62 ,$12.93 ,$9.69 
3,41048,44311,FEDEX,1,$13.40 ,$8.11 ,$5.29 
2,41048,47805,FEDEX,5,$23.81 ,$16.04 ,$7.77 
3,41048,60064,FEDEX,2,$12.62 ,$8.11 ,$4.51 
2,41048,25704,FEDEX,2,$12.64 ,$8.11 ,$4.53 
3,41048,60612,FEDEX,2,$12.62 ,$8.11 ,$4.51 
3,63701,41048,FEDEX,7,$14.04 ,$13.86 ,$0.18 
3,37932,45238,FEDEX,2,$14.50 ,$8.11 ,$6.39 
3,41048,62711,FEDEX,1,$12.62 ,$8.11 ,$4.51 
3,41048,37013,FEDEX,52,$126.54 ,$104.59 ,$21.95 
3,37932,37207,FEDEX,21,$33.37 ,$29.21 ,$4.16 
3,41048,29607,FEDEX,2.1,$14.66 ,$9.32 ,$5.34 
3,41048,48180,FEDEX,6,$17.91 ,$16.01 ,$1.90 
3,41048,49341,FEDEX,0,$22.47 ,$8.11 ,$14.36 
3,41048,49091,FEDEX,1,$21.35 ,$8.11 ,$13.24 
2,41048,46241,FEDEX,1,$16.90 ,$8.11 ,$8.79 
3,41048,53186,FEDEX,2,$17.91 ,$8.11 ,$9.80 
3,53144,41048,FEDEX,59,$57.22 ,$51.84 ,$5.38 
3,41048,53177,FEDEX,4,$12.64 ,$11.85 ,$0.79 
2,41048,46168,FEDEX,1,$16.90 ,$8.11 ,$8.79 
3,41048,60502,FEDEX,9,$30.37 ,$29.59 ,$0.78 
3,41048,48314,FEDEX,2,$12.64 ,$8.11 ,$4.53 
3,41048,37209,FEDEX,1,$13.40 ,$8.11 ,$5.29 
3,41048,44141,FEDEX,1.4,$11.70 ,$8.11 ,$3.59 
3,41048,37207,FEDEX,2,$13.40 ,$8.11 ,$5.29 
2,41048,40202,FEDEX,2,$13.40 ,$10.27 ,$3.13 
2,41048,45434,FEDEX,2,$20.79 ,$13.88 ,$6.91 
3,41048,53235,FEDEX,6,$13.40 ,$8.11 ,$5.29 
2,41048,41091,FEDEX,0.3,$11.70 ,$8.11 ,$3.59 
3,41048,48317,FEDEX,0.1,$11.70 ,$8.11 ,$3.59 
3,41048,16066,FEDEX,3,$15.26 ,$8.11 ,$7.15 
3,41048,48091,FEDEX,1,$14.98 ,$8.11 ,$6.87 
3,41048,61063,FEDEX,7,$15.29 ,$13.42 ,$1.87 
3,41048,48203,FEDEX,2,$17.26 ,$8.11 ,$9.15 
3,41048,53186,FEDEX,2,$13.40 ,$8.11 ,$5.29 
2,41048,41091,FEDEX,0,$22.47 ,$8.11 ,$14.36 
3,41048,44319,FEDEX,1,$20.14 ,$8.11 ,$12.03 
3,53144,41048,FEDEX,2,$13.40 ,$8.11 ,$5.29 
3,41048,63379,FEDEX,2,$16.49 ,$8.11 ,$8.38 
3,41048,48375,FEDEX,4,$15.91 ,$8.58 ,$7.33 
3,41048,63123,FEDEX,2,$13.40 ,$8.11 ,$5.29 
3,41048,48124,FEDEX,5,$17.11 ,$8.11 ,$9.00 
3,41048,60042,FEDEX,2,$25.30 ,$8.11 ,$17.19 
3,41048,44145,FEDEX,0.3,$11.70 ,$8.11 ,$3.59 
3,37931,37217,FEDEX,5,$18.50 ,$8.11 ,$10.39 
3,41048,60064,FEDEX,2,$13.40 ,$8.11 ,$5.29 
3,41048,44106,FEDEX,2,$17.26 ,$8.11 ,$9.15 
3,41048,48327,FEDEX,0.5,$11.70 ,$8.11 ,$3.59 
3,41048,24017,FEDEX,3,$13.40 ,$8.59 ,$4.81 
3,41048,48091,FEDEX,1,$14.98 ,$8.11 ,$6.87 
3,41048,53144,FEDEX,1,$13.40 ,$8.11 ,$5.29 
3,60061,41048,FEDEX,3,$13.40 ,$11.71 ,$1.69 
3,41048,53186,FEDEX,2,$13.40 ,$8.11 ,$5.29 
3,41048,16407,FEDEX,30,$35.90 ,$32.60 ,$3.30 
3,37931,37217,FEDEX,5,$18.50 ,$8.11 ,$10.39 
3,41048,53158,FEDEX,2,$13.40 ,$8.11 ,$5.29 
3,41048,48359,FEDEX,3,$15.91 ,$11.86 ,$4.05 
2,75082,76051,FEDEX,2.1,$12.23 ,$8.11 ,$4.12 
3,41048,60143,FEDEX,1,$13.40 ,$8.11 ,$5.29 
3,41048,60532,FEDEX,2,$13.40 ,$8.11 ,$5.29 
3,41048,43465,FEDEX,6,$13.40 ,$8.82 ,$4.58 
2,41048,43110,FEDEX,4,$13.40 ,$11.35 ,$2.05 
2,41048,45224,FEDEX,10,$13.40 ,$8.11 ,$5.29 
3,41048,60107,FEDEX,2,$17.11 ,$8.11 ,$9.00 
3,41048,48083,FEDEX,2,$13.40 ,$8.11 ,$5.29 
3,41048,48375,FEDEX,2,$14.98 ,$8.11 ,$6.87 
2,41048,29607,FEDEX,1,$11.73 ,$8.11 ,$3.62 
3,41048,60441,FEDEX,4,$13.40 ,$8.11 ,$5.29 
3,41048,44601,FEDEX,8,$20.41 ,$18.50 ,$1.91 
3,41048,41048,FEDEX,0.9,$14.66 ,$8.11 ,$6.55 
3,53144,41048,FEDEX,2,$13.40 ,$8.11 ,$5.29 
2,41048,40023,FEDEX,2,$22.39 ,$8.11 ,$14.28 
3,41048,37421,FEDEX,1,$14.98 ,$8.11 ,$6.87 
3,41048,28601,FEDEX,4,$15.26 ,$10.94 ,$4.32 
2,41048,46809,FEDEX,2,$20.60 ,$8.11 ,$12.49 
2,41048,46809,FEDEX,1,$20.60 ,$8.11 ,$12.49 
3,41048,48091,FEDEX,0,$20.14 ,$8.11 ,$12.03 
3,41048,48532,FEDEX,0,$13.40 ,$8.11 ,$5.29 
3,41048,37076,FEDEX,2,$13.40 ,$8.11 ,$5.29 
2,41048,40243,FEDEX,1,$23.64 ,$8.11 ,$15.53 
3,41048,15043,FEDEX,10,$38.63 ,$37.29 ,$1.34 
3,41048,61109,FEDEX,9,$29.16 ,$27.86 ,$1.30 
2,41048,45380,FEDEX,2,$18.41 ,$8.11 ,$10.30 
3,41048,62025,FEDEX,10,$33.95 ,$26.18 ,$7.77 
3,41048,44147,FEDEX,4,$13.40 ,$10.67 ,$2.73 
3,41048,44145,FEDEX,2,$18.69 ,$8.11 ,$10.58 
3,41048,60654,FEDEX,4,$22.39 ,$17.00 ,$5.39 
2,41048,40202,FEDEX,0,$13.40 ,$8.11 ,$5.29 
3,41048,53186,FEDEX,1,$14.82 ,$8.11 ,$6.71 
3,41048,60173,FEDEX,4,$18.56 ,$10.71 ,$7.85 
3,41048,60124,FEDEX,5,$15.91 ,$11.09 ,$4.82 
3,41048,47720,FEDEX,15,$16.26 ,$10.70 ,$5.56 
3,41048,53086,FEDEX,5,$17.43 ,$8.11 ,$9.32 
3,41048,37421,FEDEX,2,$14.98 ,$8.11 ,$6.87 
2,41048,H4T2A1,FEDEX,5.5,$20.58 ,$12.96 ,$7.62 
2,38654,28734,FEDEX,21,$23.63 ,$8.11 ,$15.52 
3,41048,29607,FEDEX,2.1,$14.66 ,$9.32 ,$5.34 
3,41048,37211,FEDEX,2,$13.40 ,$8.11 ,$5.29 
3,41048,42003,FEDEX,5,$13.40 ,$12.01 ,$1.39 
3,41048,44256,FEDEX,0,$22.47 ,$8.11 ,$14.36 
3,41048,29607,FEDEX,2.3,$14.66 ,$10.21 ,$4.45 
3,41048,48838,FEDEX,2,$14.92 ,$8.11 ,$6.81 
3,41048,44627,FEDEX,2,$14.92 ,$8.11 ,$6.81 
2,41048,43206,FEDEX,2,$16.90 ,$8.11 ,$8.79 
3,41048,27101,FEDEX,4,$13.40 ,$8.35 ,$5.05 
3,41048,49512,FEDEX,2,$13.40 ,$8.11 ,$5.29 
2,41048,19044,FEDEX,2,$20.25 ,$8.11 ,$12.14 
3,41048,63303,FEDEX,2,$13.40 ,$8.11 ,$5.29 
2,41048,42301,FEDEX,2,$13.40 ,$8.11 ,$5.29 
3,41048,37421,FEDEX,3,$17.26 ,$8.11 ,$9.15 
3,41048,37617,FEDEX,2,$23.10 ,$15.61 ,$7.49 
3,41048,49252,FEDEX,1,$15.29 ,$10.19 ,$5.10 
3,41048,37865,FEDEX,0.3,$13.89 ,$8.11 ,$5.78 
3,41048,60191,FEDEX,7,$13.40 ,$13.32 ,$0.08 
3,41048,28602,FEDEX,1,$13.40 ,$8.11 ,$5.29 
2,41048,40517,FEDEX,5,$13.40 ,$12.83 ,$0.57 
2,41048,40502,FEDEX,2,$13.40 ,$8.11 ,$5.29 
3,41048,24084,FEDEX,1,$13.40 ,$8.11 ,$5.29 
3,41048,60143,FEDEX,2,$13.40 ,$8.11 ,$5.29 
3,41048,48071,FEDEX,3,$24.01 ,$13.22 ,$10.79 
3,41048,37909,FEDEX,1,$13.40 ,$8.11 ,$5.29 
3,41048,48203,FEDEX,2,$17.70 ,$8.11 ,$9.59 
2,41048,25705,FEDEX,5,$13.40 ,$11.10 ,$2.30 
3,41048,37301,FEDEX,1,$25.61 ,$8.11 ,$17.50 
3,41048,44149,FEDEX,0.6,$11.70 ,$8.11 ,$3.59 
3,41048,48912,FEDEX,2,$20.97 ,$8.11 ,$12.86 
3,41048,63366,FEDEX,4,$13.40 ,$12.22 ,$1.18 
3,41048,48706,FEDEX,4,$20.60 ,$15.63 ,$4.97 
3,41048,61602,FEDEX,1,$14.98 ,$8.11 ,$6.87 
3,41048,60618,FEDEX,1,$23.64 ,$8.11 ,$15.53 
3,41048,53158,FEDEX,1,$13.40 ,$8.11 ,$5.29 
2,41048,45891,FEDEX,2,$14.92 ,$8.11 ,$6.81 
3,41048,28659,FEDEX,1,$14.92 ,$8.11 ,$6.81 
3,41048,53144,FEDEX,2,$14.98 ,$8.11 ,$6.87 
3,41048,37206,FEDEX,5,$27.76 ,$13.81 ,$13.95 
3,41048,44256,FEDEX,0,$22.47 ,$8.11 ,$14.36 
3,41048,53158,FEDEX,1,$13.40 ,$8.11 ,$5.29 
2,41048,40243,FEDEX,9,$23.64 ,$19.40 ,$4.24 
2,41048,47001,FEDEX,5,$14.92 ,$9.25 ,$5.67 
3,41048,61401,FEDEX,4,$13.40 ,$8.19 ,$5.21 
3,41048,48363,FEDEX,5,$20.14 ,$8.11 ,$12.03 
3,41048,48912,FEDEX,7,$24.01 ,$11.38 ,$12.63 
3,41048,60064,FEDEX,2,$13.40 ,$8.11 ,$5.29 
3,41048,44139,FEDEX,2,$13.40 ,$8.11 ,$5.29 
3,41048,48124,FEDEX,12,$17.11 ,$14.55 ,$2.56 
2,41048,46140,FEDEX,4,$13.40 ,$13.36 ,$0.04 
3,41048,47720,FEDEX,5,$13.40 ,$8.11 ,$5.29 
3,41048,49007,FEDEX,2,$13.40 ,$9.40 ,$4.00 
2,70732,19807,FEDEX,1,$13.00 ,$8.11 ,$4.89 
3,41048,53158,FEDEX,2,$13.40 ,$8.11 ,$5.29 
3,41048,42003,FEDEX,4,$13.40 ,$9.61 ,$3.79 
3,41048,37076,FEDEX,2,$13.40 ,$8.11 ,$5.29 
3,41048,37909,FEDEX,3,$13.40 ,$8.50 ,$4.90 
3,41048,44425,FEDEX,4,$17.70 ,$12.31 ,$5.39 
3,41048,60532,FEDEX,2,$14.98 ,$8.11 ,$6.87 
3,41048,49321,FEDEX,0,$13.40 ,$8.11 ,$5.29 
3,41048,53144,FEDEX,2,$13.40 ,$8.11 ,$5.29 
3,41048,60448,FEDEX,2,$17.26 ,$8.11 ,$9.15 
2,41048,40065,FEDEX,3,$18.41 ,$13.99 ,$4.42 
3,41048,44685,FEDEX,0.4,$11.70 ,$8.11 ,$3.59 
3,41048,48331,FEDEX,7,$20.31 ,$13.58 ,$6.73 
2,41048,45226,FEDEX,3,$14.82 ,$8.11 ,$6.71 
3,41048,48386,FEDEX,0.4,$11.70 ,$8.11 ,$3.59 
3,41048,60418,FEDEX,2,$13.40 ,$8.54 ,$4.86 
2,41048,41071,FEDEX,1,$13.40 ,$8.11 ,$5.29 
3,41048,48124,FEDEX,5,$20.14 ,$8.11 ,$12.03 
2,41048,40342,FEDEX,1.2,$13.89 ,$8.11 ,$5.78 
3,41048,16066,FEDEX,1,$20.14 ,$8.11 ,$12.03 
3,41048,63368,FEDEX,1,$14.98 ,$9.57 ,$5.41 
2,41048,43123,FEDEX,2,$13.40 ,$8.11 ,$5.29 
3,41048,60064,FEDEX,4,$13.40 ,$11.90 ,$1.50 
3,41048,24153,FEDEX,3,$13.40 ,$9.46 ,$3.94 
3,41048,44224,FEDEX,2,$17.26 ,$8.11 ,$9.15 
3,41048,60515,FEDEX,1,$13.40 ,$8.11 ,$5.29 
3,41048,44113,FEDEX,9,$13.40 ,$10.71 ,$2.69 
3,41048,61401,FEDEX,2,$13.40 ,$8.11 ,$5.29 
3,41048,63026,FEDEX,1,$13.40 ,$8.11 ,$5.29 
3,41048,28601,FEDEX,2,$97.71 ,$8.11 ,$89.60 
3,41048,37015,FEDEX,6,$19.42 ,$17.25 ,$2.17 
2,41048,40065,FEDEX,1,$80.82 ,$8.11 ,$72.71 
3,37122,35242,FEDEX,7,$18.63 ,$8.11 ,$10.52 
3,41048,15147,FEDEX,6,$13.40 ,$10.50 ,$2.90 
3,41048,44060,FEDEX,0,$13.40 ,$8.11 ,$5.29 
3,41048,60064,FEDEX,4,$13.40 ,$11.90 ,$1.50 
3,41048,48624,FEDEX,10,$23.10 ,$20.06 ,$3.04 
3,41048,44212,FEDEX,0.4,$11.70 ,$8.11 ,$3.59 
2,41048,41091,FEDEX,0.4,$11.70 ,$8.11 ,$3.59 
3,41048,25314,FEDEX,1,$13.40 ,$9.98 ,$3.42 
3,54942,54022,FEDEX,3,$22.39 ,$12.72 ,$9.67 
3,41048,60123,FEDEX,0,$13.40 ,$8.11 ,$5.29 
3,41048,44224,FEDEX,3,$17.26 ,$11.70 ,$5.56 
2,41048,47374,FEDEX,4,$16.90 ,$15.53 ,$1.37 
3,41048,48858,FEDEX,0,$14.92 ,$8.11 ,$6.81 
3,41048,60101,FEDEX,3,$17.26 ,$8.11 ,$9.15 
3,41048,37909,FEDEX,4,$13.40 ,$11.33 ,$2.07 
2,41048,45244,FEDEX,1,$16.90 ,$8.11 ,$8.79 
3,41048,60607,FEDEX,6,$19.13 ,$18.38 ,$0.75 
3,41048,41048,FEDEX,7.3,$35.14 ,$22.87 ,$12.27 
3,41048,60532,FEDEX,3,$14.98 ,$8.33 ,$6.65 
